cc_num,merchant,category,amt,gender,state,zip,lat,long,city_pop,job,unix_time,merch_lat,merch_long,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,__target__
30270432095985,388,11,4.79,0,12,61454,40.6761,-91.0391,725,113,1386973893,41.2744,-91.552789,2020,12,13,22,31,33,0
3566094707272327,343,12,1.92,0,3,91321,34.3795,-118.523,34882,148,1386973902,34.653395,-119.068971,2020,12,13,22,31,42,0
4760122961662,393,7,91.87,1,33,44804,41.1116,-83.50200000000001,1202,92,1386973956,40.878922,-83.66961500000001,2020,12,13,22,32,36,0
4247921790666,424,7,46.53,0,33,43160,39.537,-83.455,22305,321,1386973957,40.00957,-82.945348,2020,12,13,22,32,37,0
4670613943676271,361,5,10.36,0,8,39840,31.7706,-84.7936,5726,133,1386973976,31.527195000000003,-84.985251,2020,12,13,22,32,56,0
4862293128558,417,6,2.63,0,36,16839,41.0036,-78.1104,489,241,1386974007,41.606818,-77.22590600000001,2020,12,13,22,33,27,0
3543591270174051,472,1,15.37,0,36,15920,40.4603,-79.0097,922,101,1386974083,39.64603,-79.582662,2020,12,13,22,34,43,0
30175986190993,0,0,35.12,0,21,56592,47.5375,-95.9941,516,20,1386974110,46.648451,-95.051669,2020,12,13,22,35,10,0
6011367958204270,356,7,10.54,0,33,44233,41.2419,-81.7453,7646,207,1386974126,41.951939,-82.187998,2020,12,13,22,35,26,0
2576709887791552,219,10,10.15,1,3,92128,33.0067,-117.069,1241364,56,1386974178,33.909809,-116.187311,2020,12,13,22,36,18,0
4208110975550360000,8,10,80.23,1,8,31567,31.6143,-82.7243,782,32,1386974182,32.512317,-82.865499,2020,12,13,22,36,22,0
4979422371139333,128,5,5.68,0,27,68881,41.4193,-99.3844,73,259,1386974189,40.672655,-99.488236,2020,12,13,22,36,29,0
30029052116970,463,9,6.86,1,32,14733,42.1239,-79.1895,3833,211,1386974334,41.758253,-78.743016,2020,12,13,22,38,54,0
4536996888716062000,191,5,38.99,1,30,87533,35.9866,-106.0654,18408,156,1386974365,35.833742,-105.621826,2020,12,13,22,39,25,0
4335531783520911,389,6,136.56,0,22,65066,38.3511,-91.4867,6703,223,1386974377,38.733442,-91.417083,2020,12,13,22,39,37,0
213112402583773,213,12,6.99,0,37,29819,34.0326,-82.2027,1523,284,1386974453,34.635559,-81.46718299999999,2020,12,13,22,40,53,0
4658117080136,191,5,19.69,1,30,87313,35.7206,-108.0271,5662,165,1386974457,35.841637,-108.903931,2020,12,13,22,40,57,0
345933964507467,211,12,3.15,0,18,21872,38.4121,-75.2811,718,280,1386974487,37.707464,-75.451545,2020,12,13,22,41,27,0
4906628655840914000,76,6,54.87,1,7,33040,24.6557,-81.3824,32891,331,1386974529,23.847956,-80.540396,2020,12,13,22,42,9,0
4457732997086324000,114,13,451.15,1,3,95629,38.5234,-120.6763,832,168,1386974545,37.878858,-121.557506,2020,12,13,22,42,25,0
372509258176510,428,9,182.68,0,20,48438,42.9147,-83.4845,6951,185,1386974545,42.05898,-83.49952900000001,2020,12,13,22,42,25,0
344709867813900,105,5,11.55,0,7,33872,27.4703,-81.4872,50835,113,1386974547,28.153058,-81.030697,2020,12,13,22,42,27,0
6011348830550197,454,1,5.09,1,0,35229,33.4629,-86.7904,493806,221,1386974553,34.244218,-86.485831,2020,12,13,22,42,33,0
3534330126107879,35,6,83.5,1,24,59014,45.2857,-108.9082,1446,55,1386974561,44.799834,-109.073187,2020,12,13,22,42,41,0
4587577161160601,204,12,4.27,0,19,4555,44.0943,-69.4828,1643,129,1386974588,44.517973,-68.643591,2020,12,13,22,43,8,0
2356276337669917,135,0,101.14,1,18,21619,38.9583,-76.2842,5848,237,1386974611,38.741015,-76.227643,2020,12,13,22,43,31,0
36078114201167,270,6,13.35,1,15,41836,37.2692,-82.9161,798,123,1386974619,37.730355,-82.846264,2020,12,13,22,43,39,0
4342532437704183,392,7,37.58,1,32,13811,42.2281,-76.1625,4354,138,1386974644,41.613097,-75.97325500000001,2020,12,13,22,44,4,0
348789608637806,233,1,84.41,0,27,68950,40.4542,-98.6538,331,319,1386974666,41.234643,-99.271522,2020,12,13,22,44,26,0
503874407318,204,12,6.04,1,40,78248,29.5894,-98.5201,1595797,122,1386974679,30.176274,-98.881232,2020,12,13,22,44,39,0
3533742182628021,234,1,44.12,1,37,29455,32.8357,-79.8217,20478,202,1386974680,33.20653,-79.13164,2020,12,13,22,44,40,0
3598304579370089,76,6,11.21,1,14,67232,37.6395,-97.1714,409656,153,1386974690,36.960619,-97.303773,2020,12,13,22,44,50,0
4536996888716062000,357,0,49.74,1,30,87533,35.9866,-106.0654,18408,156,1386974694,35.89448,-105.571271,2020,12,13,22,44,54,0
3521417320836166,0,0,123.27,0,13,46254,39.849,-86.272,910148,131,1386974720,40.257639000000005,-85.61109300000001,2020,12,13,22,45,20,0
6011367958204270,288,7,19.24,0,33,44233,41.2419,-81.7453,7646,207,1386974723,41.00856,-80.954675,2020,12,13,22,45,23,0
6011504998544485,355,7,42.64,0,0,36749,32.5104,-86.8138,1089,202,1386974732,32.548563,-86.278573,2020,12,13,22,45,32,0
4069975342931683,338,12,1.4,0,46,25526,38.4257,-81.9943,21902,310,1386974786,37.627942,-82.243134,2020,12,13,22,46,26,0
3586008444788268,256,11,9.1,0,44,98027,47.4974,-122.0107,50489,235,1386974865,48.491946,-121.04626299999998,2020,12,13,22,47,45,0
630424987505,5,6,38.17,0,46,26292,39.1505,-79.503,836,134,1386974962,39.947495,-78.858463,2020,12,13,22,49,22,0
4003989662068504,414,9,188.33,1,0,35022,33.3224,-86.9657,71463,277,1386974965,33.173551,-87.045023,2020,12,13,22,49,25,0
2264937662466770,52,6,32.62,1,40,78214,29.3641,-98.4924,1595797,181,1386974983,29.185916,-97.99481,2020,12,13,22,49,43,0
6011399591920186,280,10,19.82,0,17,1257,42.1001,-73.3611,2121,278,1386975005,42.37,-74.191701,2020,12,13,22,50,5,0
4635330563105903,453,10,31.73,0,42,22046,38.8856,-77.1802,116155,53,1386975011,38.9953,-77.818291,2020,12,13,22,50,11,0
568279015842,468,6,67.01,1,26,58015,46.5522,-96.7909,291,321,1386975017,46.909018,-96.603658,2020,12,13,22,50,17,0
4301028321766222300,292,6,94.21,1,36,15077,40.6025,-80.3863,198,295,1386975047,40.252553000000006,-80.90450200000001,2020,12,13,22,50,47,0
4926376199189801,388,11,28.17,0,1,72529,36.3011,-91.5281,4726,244,1386975067,37.247939,-92.429663,2020,12,13,22,51,7,0
4302475216404897.5,129,7,101.43,1,10,50421,42.8511,-93.62,3032,83,1386975161,42.706142,-94.512238,2020,12,13,22,52,41,0
6011652924285713,15,9,1.89,0,22,65072,38.2911,-92.7059,1847,316,1386975221,38.778898,-92.489284,2020,12,13,22,53,41,0
2242542703101232.8,378,1,3.28,1,15,40077,38.4921,-85.4524,564,242,1386975265,39.478406,-86.356196,2020,12,13,22,54,25,0
346273234529002,355,7,69.95,0,46,24970,37.7418,-80.4626,4575,308,1386975269,38.19636,-80.760076,2020,12,13,22,54,29,0
4191109180926792,387,10,28.59,0,33,43102,39.6251,-82.7552,4512,124,1386975340,39.97667,-81.91881,2020,12,13,22,55,40,0
577588686219,60,7,10.93,1,36,15686,40.6153,-79.4545,972,271,1386975353,40.225622,-78.927051,2020,12,13,22,55,53,0
4383521454815,357,0,61.54,1,13,46290,39.9347,-86.1633,910148,0,1386975363,40.136465,-86.120949,2020,12,13,22,56,3,0
377550167323848,242,8,823.31,1,19,4210,44.0948,-70.23899999999999,23045,330,1386975364,43.377701,-69.283263,2020,12,13,22,56,4,1
676292294938,382,7,22.33,0,36,18357,41.2336,-75.2389,104,129,1386975389,40.399422,-74.670986,2020,12,13,22,56,29,0
4956828990005111000,17,10,4.36,1,29,7208,40.6747,-74.2239,124967,231,1386975393,41.394586,-73.958414,2020,12,13,22,56,33,0
4364010865167176,274,7,46.26,1,31,89512,39.5483,-119.7957,276896,169,1386975434,39.969452,-118.926247,2020,12,13,22,57,14,0
6011381817520024,445,13,6.18,0,47,82221,41.6423,-104.1974,635,261,1386975443,40.666334,-104.243196,2020,12,13,22,57,23,0
180048185037117,4,5,69.17,0,29,7060,40.6152,-74.415,71485,187,1386975532,39.710089,-74.30272099999999,2020,12,13,22,58,52,0
4956828990005111000,225,11,5.21,1,29,7208,40.6747,-74.2239,124967,231,1386975538,40.585948,-74.496687,2020,12,13,22,58,58,0
4428154703770711,0,0,3.84,0,44,99113,46.5901,-117.1692,761,60,1386975555,47.527258,-116.813036,2020,12,13,22,59,15,0
2266735643685262,291,13,1469.5,1,0,35747,34.4959,-86.259,5901,92,1386975585,33.815926,-85.58596,2020,12,13,22,59,45,0
213163860545705,459,10,83.79,1,8,30803,33.141,-82.515,741,69,1386975596,33.861014000000004,-82.451052,2020,12,13,22,59,56,0
3587044315915002,257,1,73.77,1,39,38039,35.0659,-89.1534,1804,74,1386975614,34.998014000000005,-88.37017900000001,2020,12,13,23,0,14,0
4783226709001,475,10,65.64,0,14,67556,38.5957,-99.554,320,127,1386975626,38.9813,-100.23829,2020,12,13,23,0,26,0
36485887555770,209,11,252.4,1,33,43321,40.4971,-82.8342,267,123,1386975635,40.238001,-83.064826,2020,12,13,23,0,35,0
180048185037117,28,7,24.56,0,29,7060,40.6152,-74.415,71485,187,1386975669,39.866698,-74.27351,2020,12,13,23,1,9,0
2454076758463217,286,13,454,1,21,56672,47.0874,-93.9196,2097,174,1386975680,46.536976,-94.215498,2020,12,13,23,1,20,0
6011367958204270,346,12,4.65,0,33,44233,41.2419,-81.7453,7646,207,1386975729,40.588098,-80.908406,2020,12,13,23,2,9,0
4457732997086324000,77,12,159.3,1,3,95629,38.5234,-120.6763,832,168,1386975734,37.768822,-121.610301,2020,12,13,23,2,14,0
2383461948823908,285,7,20.58,1,19,4047,43.745,-70.9092,1892,32,1386975740,43.233685,-70.391965,2020,12,13,23,2,20,0
4687263141103,381,12,23.28,0,21,56117,43.5336,-95.6515,399,103,1386975755,42.940293,-96.630669,2020,12,13,23,2,35,0
639030014711,288,7,43.56,1,12,62970,37.1935,-89.0933,639,203,1386975771,37.396137,-89.653593,2020,12,13,23,2,51,0
2706977570537524,474,5,76.98,1,33,45698,39.283,-82.3977,341,1,1386975774,40.240727,-83.27901999999999,2020,12,13,23,2,54,0
3520550088202337,348,11,139.71,1,21,55606,47.8342,-90.0476,272,135,1386975819,46.926854,-89.17186,2020,12,13,23,3,39,0
3577794103155425,151,0,3.14,0,26,58275,47.7068,-97.2092,733,340,1386975819,48.289489,-97.157964,2020,12,13,23,3,39,0
3525590521269779,425,6,7.98,1,25,27258,36.0424,-79.3242,6006,238,1386975832,35.160512,-78.56999300000001,2020,12,13,23,3,52,0
30118423745458,226,5,34.01,1,29,7747,40.4109,-74.238,30770,100,1386975861,39.98338,-74.788988,2020,12,13,23,4,21,0
3576431665303017,204,12,89.17,0,2,85020,33.5623,-112.0559,1312922,86,1386975914,34.371081,-111.21116299999998,2020,12,13,23,5,14,0
38014427445058,2,1,63.82,0,45,53910,43.8967,-89.8219,3508,304,1386975928,43.980426,-90.56213,2020,12,13,23,5,28,0
4755696071492,105,5,260.3,1,40,75048,32.9643,-96.6012,20328,299,1386975931,33.285554,-95.684563,2020,12,13,23,5,31,0
3558652751678952,268,6,97.15,0,40,75661,32.6205,-94.2,2807,66,1386975942,32.044954,-94.480688,2020,12,13,23,5,42,0
3513618443244549,387,10,30.89,0,38,57340,43.7588,-97.8712,355,128,1386975947,44.222695,-98.635774,2020,12,13,23,5,47,0
4302480582202073.5,1,10,9.69,1,20,49440,43.2326,-86.2492,128715,156,1386975987,43.01109,-86.658215,2020,12,13,23,6,27,0
6011679934075347,340,10,81.28,0,47,82063,41.0539,-106.0763,100,270,1386976023,41.8102,-105.915296,2020,12,13,23,7,3,0
4500002361389,94,0,4.07,1,18,21865,38.2833,-75.8465,470,220,1386976025,38.397671,-75.67015400000001,2020,12,13,23,7,5,0
377834944388609,268,6,14.15,1,1,72751,36.4539,-94.118,6434,259,1386976040,36.057936,-95.011304,2020,12,13,23,7,20,0
5540636818935089,457,6,107.22,1,17,1843,42.6911,-71.1605,76383,145,1386976063,41.977689,-71.241523,2020,12,13,23,7,43,0
30044330818990,69,6,22.92,0,7,33967,26.4722,-81.8122,224256,238,1386976123,26.560916,-81.542941,2020,12,13,23,8,43,0
4755696071492,217,0,2.23,1,40,75048,32.9643,-96.6012,20328,299,1386976144,32.552733,-96.900987,2020,12,13,23,9,4,0
213141712584544,471,1,22.61,0,23,39073,32.153,-90.1217,19685,130,1386976160,32.594259,-90.513963,2020,12,13,23,9,20,0
4716561796955522,258,12,1.57,0,24,59448,48.2777,-112.8456,743,344,1386976229,48.812345,-113.285413,2020,12,13,23,10,29,0
501831082224,66,7,161.49,1,36,16878,40.9493,-78.3129,1762,26,1386976362,40.417273,-77.894572,2020,12,13,23,12,42,0
2576709887791552,95,7,29.02,1,3,92128,33.0067,-117.069,1241364,56,1386976383,33.340568,-116.348224,2020,12,13,23,13,3,0
4451952084362895,393,7,57.74,1,40,79063,34.5444,-102.1069,686,243,1386976407,35.437733,-102.791862,2020,12,13,23,13,27,0
3512365128314616,251,12,1.15,1,22,63010,38.4305,-90.387,35439,182,1386976416,38.909671,-90.729495,2020,12,13,23,13,36,0
377550167323848,473,8,746.79,1,19,4210,44.0948,-70.23899999999999,23045,330,1386976440,44.876462,-71.02125799999999,2020,12,13,23,14,0,1
38797410705641,79,1,63.81,1,32,12460,42.4069,-74.1528,277,146,1386976492,42.348941,-73.562077,2020,12,13,23,14,52,0
3533742182628021,66,7,62.42,1,37,29455,32.8357,-79.8217,20478,202,1386976498,33.816114,-79.665591,2020,12,13,23,14,58,0
630469040731,128,5,37.13,0,35,97014,45.67100000000001,-121.8686,1288,34,1386976538,44.98943,-121.768048,2020,12,13,23,15,38,0
3545109339866548,173,1,6.68,1,23,38761,33.4783,-90.5142,2870,56,1386976548,33.146939,-89.987808,2020,12,13,23,15,48,0
374930071163758,315,0,23.65,1,20,48174,42.2203,-83.3583,31515,251,1386976566,41.278679,-84.151438,2020,12,13,23,16,6,0
30273037698427,236,0,30.45,1,1,72165,35.5762,-91.4539,111,47,1386976585,36.414956,-91.656612,2020,12,13,23,16,25,0
6011438889172900,417,6,27.36,0,1,72042,34.2853,-91.3336,5161,106,1386976606,34.978959,-90.530857,2020,12,13,23,16,46,0
4839615922685395,20,7,26.88,1,13,47434,39.013000000000005,-86.5457,76,300,1386976669,38.056062,-86.003852,2020,12,13,23,17,49,0
3575540972310993,156,7,10.03,0,23,38677,34.3396,-89.5736,4198,92,1386976714,33.448977,-90.535517,2020,12,13,23,18,34,0
38295635583927,413,10,1.82,0,40,79539,33.3749,-99.8473,178,342,1386976742,33.446712,-99.024046,2020,12,13,23,19,2,0
3533742182628021,144,6,81.06,1,37,29455,32.8357,-79.8217,20478,202,1386976743,32.811157,-79.332143,2020,12,13,23,19,3,0
3583635130604947,470,10,73.19,0,36,19149,40.0369,-75.0664,1526206,309,1386976769,40.402244,-74.318061,2020,12,13,23,19,29,0
30404291151692,125,6,33.08,0,32,14120,43.0498,-78.851,45100,14,1386976774,43.770852000000005,-78.388716,2020,12,13,23,19,34,0
213161869125933,382,7,75.81,0,19,4226,44.6084,-70.6993,190,17,1386976794,43.828574,-69.81475,2020,12,13,23,19,54,0
377993105397617,125,6,14.27,1,45,54154,44.8755,-88.1555,5548,213,1386976862,45.324694,-87.34757900000001,2020,12,13,23,21,2,0
4464457352619,349,11,2.48,0,7,32323,29.8826,-84.5964,217,322,1386976868,30.476479,-84.43634399999999,2020,12,13,23,21,8,0
30235268718158,457,6,74.99,1,32,10604,41.0592,-73.7395,11250,188,1386976888,40.472679,-73.43121500000001,2020,12,13,23,21,28,0
4509922033272157,93,5,41.91,0,38,57036,43.2893,-97.1904,811,225,1386976890,44.274007,-96.427831,2020,12,13,23,21,30,0
375248307838179,154,10,17.75,1,46,26237,38.8564,-80.158,571,1,1386976896,38.84454,-79.594444,2020,12,13,23,21,36,0
4874017206859125,10,11,6.01,0,35,97034,45.4093,-122.6847,42817,248,1386976962,45.181384,-123.332722,2020,12,13,23,22,42,0
4839043708100390,378,1,12.68,0,10,52563,41.1826,-92.3097,1583,143,1386976979,42.162216,-93.078945,2020,12,13,23,22,59,0
3531606252458308,306,6,26.68,1,17,2180,42.4828,-71.0978,21437,30,1386976999,43.207672,-71.223478,2020,12,13,23,23,19,0
4957924165498,460,0,23.82,1,4,80824,39.6171,-102.4776,207,224,1386977032,40.568086,-102.839041,2020,12,13,23,23,52,0
4365382885912355,280,10,75.27,1,21,55771,48.1439,-92.8561,1680,157,1386977090,47.822866,-93.386873,2020,12,13,23,24,50,0
3545109339866548,144,6,15.37,1,23,38761,33.4783,-90.5142,2870,56,1386977115,33.705566999999995,-91.273204,2020,12,13,23,25,15,0
4716561796955522,5,6,90.75,0,24,59448,48.2777,-112.8456,743,344,1386977120,49.140499,-112.262323,2020,12,13,23,25,20,0
38295635583927,336,6,139.08,0,40,79539,33.3749,-99.8473,178,342,1386977174,32.884104,-99.5544,2020,12,13,23,26,14,0
375767678113375,352,6,5.79,1,42,22853,38.6476,-78.7717,4367,343,1386977183,37.833353,-77.877208,2020,12,13,23,26,23,0
3586008444788268,211,12,33.88,0,44,98027,47.4974,-122.0107,50489,235,1386977214,46.651607,-122.355553,2020,12,13,23,26,54,0
6506982560413523,215,0,171.76,0,1,71854,33.431,-93.8765,36438,311,1386977284,34.101209999999995,-94.298957,2020,12,13,23,28,4,0
213174467670432,106,0,65.32,1,18,21913,39.4015,-75.8654,663,250,1386977297,39.953974,-76.490803,2020,12,13,23,28,17,0
584673555952,413,10,156.35,0,26,58531,47.5196,-101.2332,307,196,1386977381,46.927666,-102.065751,2020,12,13,23,29,41,0
372509258176510,276,13,4.86,0,20,48438,42.9147,-83.4845,6951,185,1386977429,43.577748,-83.993111,2020,12,13,23,30,29,0
3576021480694169,378,1,8.63,0,14,66618,39.1329,-95.7023,163415,294,1386977434,38.801334,-95.826877,2020,12,13,23,30,34,0
4378993458389625.5,393,7,55.67,1,28,3818,43.9742,-71.1503,3807,311,1386977462,44.468427,-71.600971,2020,12,13,23,31,2,0
3582402971899057,37,1,90.06,0,11,83869,47.9657,-116.868,4161,263,1386977494,48.23223,-116.740329,2020,12,13,23,31,34,0
6511349151405438,285,7,148.14,1,31,89319,39.3426,-114.8859,450,178,1386977528,39.648278000000005,-115.161208,2020,12,13,23,32,8,0
4658117080136,402,9,74.77,1,30,87313,35.7206,-108.0271,5662,165,1386977536,34.947528000000005,-107.691933,2020,12,13,23,32,16,0
4488941175228467,384,10,7.33,0,7,32784,28.9254,-81.6801,11432,257,1386977543,29.591033000000003,-82.147852,2020,12,13,23,32,23,0
3501942333500073,227,13,9.66,0,2,85086,33.8155,-112.1202,1312922,90,1386977604,33.101347,-112.657535,2020,12,13,23,33,24,0
4605902936394,43,13,6.98,1,40,75238,32.876999999999995,-96.708,1263321,100,1386977639,32.377303000000005,-95.945246,2020,12,13,23,33,59,0
4147608975828480,291,13,8.33,1,21,56019,44.1111,-94.9134,914,147,1386977666,44.563994,-94.467404,2020,12,13,23,34,26,0
3526826139003047,382,7,26,1,20,49632,44.2529,-85.01700000000001,1126,137,1386977681,44.414162,-84.904899,2020,12,13,23,34,41,0
342952484382519,145,6,39.81,0,5,6024,42.0158,-73.2913,647,85,1386977697,41.567685,-74.095014,2020,12,13,23,34,57,0
370818583810103,364,6,46,1,36,15557,39.9373,-79.1865,3684,142,1386977699,39.531873,-78.443432,2020,12,13,23,34,59,0
630441765090,30,0,15.63,0,40,76857,31.9571,-98.9656,1791,89,1386977716,32.478934,-99.676542,2020,12,13,23,35,16,0
374238209524200,128,5,4.11,1,35,97033,45.0838,-120.6649,60,216,1386977722,45.875024,-120.395201,2020,12,13,23,35,22,0
4906628655840914000,428,9,9.35,1,7,33040,24.6557,-81.3824,32891,331,1386977754,25.453745,-80.573572,2020,12,13,23,35,54,0
4922710831011201,173,1,39.69,0,36,15665,40.3359,-79.6607,1472,268,1386977811,39.984233,-78.91107,2020,12,13,23,36,51,0
372509258176510,274,7,50.88,0,20,48438,42.9147,-83.4845,6951,185,1386977835,42.294141,-84.119976,2020,12,13,23,37,15,0
3576431665303017,176,11,1156.23,0,2,85020,33.5623,-112.0559,1312922,86,1386977839,33.23617,-112.251433,2020,12,13,23,37,19,0
3566094707272327,306,6,126.85,0,3,91321,34.3795,-118.523,34882,148,1386977873,33.964991999999995,-118.33028600000002,2020,12,13,23,37,53,0
630451534402,343,12,2.43,0,20,49895,46.3535,-86.6345,765,169,1386977904,45.798223,-87.302306,2020,12,13,23,38,24,0
30029052116970,188,11,3.18,1,32,14733,42.1239,-79.1895,3833,211,1386977973,42.336785,-79.03778100000001,2020,12,13,23,39,33,0
4561368699336875,1,10,19.96,0,37,29324,34.9906,-81.8327,167,217,1386977977,35.565490000000004,-81.360348,2020,12,13,23,39,37,0
4998109455173950,445,13,5.76,0,22,64114,38.9621,-94.5959,545147,91,1386978023,39.431935,-93.653588,2020,12,13,23,40,23,0
6544734391390261,1,10,8.32,1,13,46322,41.55,-87.4569,23727,80,1386978089,41.223888,-88.352783,2020,12,13,23,41,29,0
213199865312311,329,1,40.57,1,8,30756,34.9298,-84.9885,74,242,1386978110,35.79843,-84.25059399999999,2020,12,13,23,41,50,0
4979422371139333,7,13,8.07,0,27,68881,41.4193,-99.3844,73,259,1386978113,41.978863,-99.13412,2020,12,13,23,41,53,0
6595970453799027,130,5,74.67,0,29,7980,40.6774,-74.4968,2307,292,1386978131,40.013142,-73.51955799999999,2020,12,13,23,42,11,0
2296006538441789,237,10,8.82,0,32,11217,40.6816,-73.9798,2504700,207,1386978151,40.002972,-74.455107,2020,12,13,23,42,31,0
2720012583106919,424,7,42.03,1,38,57756,43.3526,-102.5411,1126,341,1386978168,43.728722,-102.715926,2020,12,13,23,42,48,0
4069975342931683,53,11,12.75,0,46,25526,38.4257,-81.9943,21902,310,1386978173,38.101012,-82.629071,2020,12,13,23,42,53,0
345832460465610,450,7,26.65,1,42,22151,38.8029,-77.2116,104396,262,1386978177,38.173168,-77.995855,2020,12,13,23,42,57,0
2248348993063230,147,0,10.08,0,33,44265,41.0109,-81.2977,51,203,1386978186,41.668459000000006,-81.644439,2020,12,13,23,43,6,0
373905417449658,470,10,195.05,0,40,76665,31.929,-97.6443,2526,247,1386978191,32.202034000000005,-97.618997,2020,12,13,23,43,11,0
348789608637806,286,13,1.77,0,27,68950,40.4542,-98.6538,331,319,1386978275,39.69361,-97.881028,2020,12,13,23,44,35,0
372520049757633,169,5,52.94,0,21,56668,48.6031,-93.2977,136,50,1386978288,48.47411,-92.388953,2020,12,13,23,44,48,0
3593399694467427,435,5,112.14,1,32,14479,43.2363,-78.3138,275,314,1386978305,44.060004,-77.910573,2020,12,13,23,45,5,0
3518669219150142,22,0,36.63,0,33,45150,39.1657,-84.23299999999999,31394,158,1386978327,38.830053,-83.788421,2020,12,13,23,45,27,0
3535808924394848,173,1,63.51,1,12,62571,39.39,-88.9597,1532,277,1386978361,39.825249,-88.378279,2020,12,13,23,46,1,0
180049032966888,331,10,78.42,1,45,54559,46.4959,-90.4383,795,323,1386978382,45.625215,-89.438441,2020,12,13,23,46,22,0
2296006538441789,361,5,52.85,0,32,11217,40.6816,-73.9798,2504700,207,1386978451,40.625123,-74.922409,2020,12,13,23,47,31,0
4607072969078276,4,5,19.86,0,34,73027,35.8985,-97.2607,1493,15,1386978476,35.953568,-97.58238,2020,12,13,23,47,56,1
3566094707272327,376,7,13.27,0,3,91321,34.3795,-118.523,34882,148,1386978487,35.02806,-118.147628,2020,12,13,23,48,7,0
36485887555770,158,5,1.36,1,33,43321,40.4971,-82.8342,267,123,1386978489,41.308346,-83.73474499999999,2020,12,13,23,48,9,0
4247921790666,459,10,13.94,0,33,43160,39.537,-83.455,22305,321,1386978510,40.31256,-82.903448,2020,12,13,23,48,30,0
3545109339866548,416,0,26.36,1,23,38761,33.4783,-90.5142,2870,56,1386978511,32.613865000000004,-90.401108,2020,12,13,23,48,31,0
3560725013359375,364,6,17.86,0,40,79759,31.8599,-102.7413,23,93,1386978529,31.696472,-103.503615,2020,12,13,23,48,49,0
376445266762684,434,12,1.62,0,27,69165,41.1558,-101.136,1789,172,1386978532,40.53256,-100.754312,2020,12,13,23,48,52,0
4266200684857219,344,6,31.78,1,27,68961,40.201,-98.0684,732,323,1386978534,41.058935,-97.544681,2020,12,13,23,48,54,0
213113338379864,403,6,46.51,1,18,21087,39.4558,-76.4147,5451,292,1386978679,40.073302000000005,-76.422655,2020,12,13,23,51,19,0
2264937662466770,150,11,8.86,1,40,78214,29.3641,-98.4924,1595797,181,1386978686,28.683783,-99.128825,2020,12,13,23,51,26,0
6011893664860915,422,6,86.19,0,4,80120,39.5994,-105.0044,320420,344,1386978713,38.992405,-104.993891,2020,12,13,23,51,53,0
3556613125071656,424,7,51.97,1,40,77566,29.0393,-95.4401,28739,139,1386978716,29.95208,-94.8219,2020,12,13,23,51,56,0
213199865312311,156,7,59.57,1,8,30756,34.9298,-84.9885,74,242,1386978740,35.829344,-84.916834,2020,12,13,23,52,20,0
4570636521433188,396,5,51.58,0,7,32725,28.8989,-81.2473,88735,76,1386978758,28.896913,-82.10700600000001,2020,12,13,23,52,38,0
4379260813815980000,284,0,56.39,1,3,94619,37.7878,-122.1884,381459,33,1386978762,37.465982,-122.563071,2020,12,13,23,52,42,0
6538441737335434,151,0,53.27,0,36,16114,41.3851,-80.1752,606,110,1386978768,42.166636,-80.999312,2020,12,13,23,52,48,0
3521815216091574,121,5,74.97,1,4,80436,39.7532,-105.6356,565,210,1386978802,39.120654,-106.251664,2020,12,13,23,53,22,0
639030014711,35,6,89.35,1,12,62970,37.1935,-89.0933,639,203,1386978803,37.193081,-88.617395,2020,12,13,23,53,23,0
3596217206093829,49,7,17.63,0,10,52535,40.8626,-91.9534,888,46,1386978822,40.548724,-92.731457,2020,12,13,23,53,42,0
30103132002433,237,10,63.92,0,36,16858,41.0001,-78.2357,3688,99,1386978833,40.299228,-79.209641,2020,12,13,23,53,53,0
340951438290556,399,10,24.85,0,32,10962,41.0442,-73.9609,5950,279,1386978836,41.532452,-73.343875,2020,12,13,23,53,56,0
36721445180895,257,1,30.48,1,32,12093,42.4999,-74.6117,1666,98,1386978848,41.907333,-74.82811600000001,2020,12,13,23,54,8,0
4800395067176717,286,13,5,1,27,68641,41.6964,-96.9858,1063,282,1386978867,41.714167,-96.745805,2020,12,13,23,54,27,0
4658490815480264,216,13,6.66,0,36,15449,39.9636,-79.7853,184,313,1386978881,39.647171,-79.495664,2020,12,13,23,54,41,0
4220345354880,28,7,75.93,1,20,48371,42.8223,-83.2829,24840,9,1386978881,42.866806,-83.155302,2020,12,13,23,54,41,0
3598304579370089,144,6,57.94,1,14,67232,37.6395,-97.1714,409656,153,1386978891,37.619447,-97.722813,2020,12,13,23,54,51,0
2266735643685262,308,12,14.33,1,0,35747,34.4959,-86.259,5901,92,1386978930,34.800967,-85.492352,2020,12,13,23,55,30,0
213195754007681,145,6,65.54,1,10,52576,41.2001,-92.1354,568,76,1386978965,41.192418,-93.130417,2020,12,13,23,56,5,0
180056173248083,161,6,53.27,1,20,48850,43.4269,-85.2924,4474,108,1386978979,44.299604,-84.971071,2020,12,13,23,56,19,0
3533012926413100,193,7,47.2,0,32,13304,43.2237,-75.1612,1684,166,1386979032,44.185521,-74.60945500000001,2020,12,13,23,57,12,0
6011348830550197,108,12,88.72,1,0,35229,33.4629,-86.7904,493806,221,1386979146,33.298614,-87.625625,2020,12,13,23,59,6,0
